"URI","rdf-schema#label","rdf-schema#comment","buildingEndDate","elevation","height","location_label","location","thumbnail_label","thumbnail","wikiPageID","wikiPageRevisionID","point","22-rdf-syntax-ns#type_label","22-rdf-syntax-ns#type","owl#sameAs_label","owl#sameAs","wgs84_pos#lat","wgs84_pos#long"
"http://dbpedia.org/resource/Absecon_Light","Absecon Light","The Absecon Light is a coastal lighthouse located in the north end of Atlantic City New Jersey overlooking Absecon Inlet. At 171 feet (52 m) it is the tallest lighthouse in the state of New Jersey and is the third-tallest masonry lighthouse in the United States. Construction began in 1854 with the light first lit on January 15 1857. The lighthouse was deactivated in 1933 and although the light still shines every night it is no longer an active navigational aid.","NULL","NULL","52.1208","Atlantic City New Jersey","http://dbpedia.org/resource/Atlantic_City,_New_Jersey","ABSECON_72_500.jpg?width=300","http://commons.wikimedia.org/wiki/Special:FilePath/ABSECON_72_500.jpg?width=300","3891367","569116280","NULL","{architectural structure|lighthouse|place|tower|owl#Thing|Place|d0.owl#Location|Wikidata:Q532|Building|Lighhouse|LighthouseMuseumsInNewJersey|Artifact100021939|Beacon102814860|Depository103177349|Facility103315023|Museum103800563|Object100002684|Structure104341686|Tower104460130|Whole100003553|YagoGeoEntity|PhysicalEntity100001930|YagoPermanentlyLocatedEntity|MuseumsInAtlanticCountyNewJersey}","{http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Lighthouse|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Tower|http://www.w3.org/2002/07/owl#Thing|http://schema.org/Place|http://www.ontologydesignpatterns.org/ont/d0.owl#Location|http://dbpedia.org/ontology/Wikidata:Q532|http://umbel.org/umbel/rc/Building|http://umbel.org/umbel/rc/Lighhouse|http://dbpedia.org/class/yago/LighthouseMuseumsInNewJersey|http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Beacon102814860|http://dbpedia.org/class/yago/Depository103177349|http://dbpedia.org/class/yago/Facility103315023|http://dbpedia.org/class/yago/Museum103800563|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/Structure104341686|http://dbpedia.org/class/yago/Tower104460130|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/YagoGeoEntity|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity|http://dbpedia.org/class/yago/MuseumsInAtlanticCounty,NewJersey}","{m.0b5d1r|Q4669685|Absecon_Light}","{http://rdf.freebase.com/ns/m.0b5d1r|http://wikidata.dbpedia.org/resource/Q4669685|http://wikidata.org/entity/Q4669685|http://yago-knowledge.org/resource/Absecon_Light}","NULL","NULL"
"http://dbpedia.org/resource/Adamasta_Rock","Adamasta Rock","The Adamasta Rock (Chinese: 北長洲石) is an uninhabited undersea rock in Hong Kong in the centre of the busy Adamasta Channel between the Chi Ma Wan Peninsula of Lantau Island and Cheung Chau island in Hong Kong. It falls within the Islands District. The rock is submerged at high water and presents a significant shipping hazard due to its location in the middle of the Adamasta shipping channel.","NULL","NULL","NULL","{Hong Kong|Adamasta Channel|Cheung Chau|Lantau Island|Islands District}","{http://dbpedia.org/resource/Hong_Kong|http://dbpedia.org/resource/Adamasta_Channel|http://dbpedia.org/resource/Cheung_Chau|http://dbpedia.org/resource/Lantau_Island|http://dbpedia.org/resource/Islands_District}","Adamastarock.png?width=300","http://commons.wikimedia.org/wiki/Special:FilePath/Adamastarock.png?width=300","3445239","544233029","NULL","{architectural structure|lighthouse|place|tower|owl#Thing|Place|d0.owl#Location|Wikidata:Q532|UninhabitedIslandsOfHongKong|Island109316454|Land109334396|Object100002684|YagoGeoEntity|PhysicalEntity100001930|YagoPermanentlyLocatedEntity}","{http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Lighthouse|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Tower|http://www.w3.org/2002/07/owl#Thing|http://schema.org/Place|http://www.ontologydesignpatterns.org/ont/d0.owl#Location|http://dbpedia.org/ontology/Wikidata:Q532|http://dbpedia.org/class/yago/UninhabitedIslandsOfHongKong|http://dbpedia.org/class/yago/Island109316454|http://dbpedia.org/class/yago/Land109334396|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/YagoGeoEntity|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity}","{m.09ctb9|Q4680124|Roca_Adamasta|Adamasta_Rock}","{http://rdf.freebase.com/ns/m.09ctb9|http://wikidata.dbpedia.org/resource/Q4680124|http://es.dbpedia.org/resource/Roca_Adamasta|http://wikidata.org/entity/Q4680124|http://yago-knowledge.org/resource/Adamasta_Rock}","NULL","NULL"
"http://dbpedia.org/resource/Admiralty_Head_Light","Admiralty Head Light","The Admiralty Head Light is a lighthouse located in Fort Casey State Park near Coupeville on Whidbey Island Washington.Admiralty Head is the east entrance point of Admiralty Inlet and the southeast extremity of a succession of light bare bluffs which extend north of Point Partridge where they attain their highest elevation.","NULL","NULL","9.144","Coupeville Washington","http://dbpedia.org/resource/Coupeville,_Washington","Admiralty_head_Lighthouse.jpg?width=300","http://commons.wikimedia.org/wiki/Special:FilePath/Admiralty_head_Lighthouse.jpg?width=300","1116820","598051348","NULL","{architectural structure|lighthouse|place|tower|owl#Thing|Place|d0.owl#Location|Wikidata:Q532|Building|Lighhouse|LighthouseMuseumsInWashington(state)|Artifact100021939|Beacon102814860|Depository103177349|Facility103315023|Museum103800563|Object100002684|Structure104341686|Tower104460130|Whole100003553|YagoGeoEntity|PhysicalEntity100001930|YagoPermanentlyLocatedEntity|MuseumsInIslandCountyWashington}","{http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Lighthouse|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Tower|http://www.w3.org/2002/07/owl#Thing|http://schema.org/Place|http://www.ontologydesignpatterns.org/ont/d0.owl#Location|http://dbpedia.org/ontology/Wikidata:Q532|http://umbel.org/umbel/rc/Building|http://umbel.org/umbel/rc/Lighhouse|http://dbpedia.org/class/yago/LighthouseMuseumsInWashington(state)|http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Beacon102814860|http://dbpedia.org/class/yago/Depository103177349|http://dbpedia.org/class/yago/Facility103315023|http://dbpedia.org/class/yago/Museum103800563|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/Structure104341686|http://dbpedia.org/class/yago/Tower104460130|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/YagoGeoEntity|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity|http://dbpedia.org/class/yago/MuseumsInIslandCounty,Washington}","{m.047gbv|Q2288135|Admiralty_Head_Light}","{http://rdf.freebase.com/ns/m.047gbv|http://wikidata.dbpedia.org/resource/Q2288135|http://cs.dbpedia.org/resource/Admiralty_Head_Light|http://nl.dbpedia.org/resource/Admiralty_Head_Light|http://wikidata.org/entity/Q2288135|http://yago-knowledge.org/resource/Admiralty_Head_Light}","NULL","NULL"
"http://dbpedia.org/resource/Adziogol_Lighthouse","Adziogol Lighthouse","Adziogol Lighthouse (Ukrainian: Аджигольський маяк; Russian: Аджигольский маяк) also known as Stanislav-Adzhyhol Lighthouse or Stanislav Range Rear Light is one of two vertical lattice hyperboloid structure of steel bars serving as an active lighthouses in Dnieper Estuary Ukraine. It is located about 30 kilometres (19 mi) west from Kherson city.","NULL","NULL","64.3128","{Ukraine|Kherson Oblast}","{http://dbpedia.org/resource/Ukraine|http://dbpedia.org/resource/Kherson_Oblast}","Adziogol_hyperboloid_Lighthouse_by_Vladimir_Shukhov_1911.jpg?width=300","http://commons.wikimedia.org/wiki/Special:FilePath/Adziogol_hyperboloid_Lighthouse_by_Vladimir_Shukhov_1911.jpg?width=300","14612095","561669950","NULL","{architectural structure|lighthouse|place|tower|owl#Thing|Place|d0.owl#Location|Wikidata:Q532|HyperboloidStructures|LatticeShellStructuresByVladimirShukhov|TowersInUkraine|Artifact100021939|Beacon102814860|Object100002684|Structure104341686|Tower104460130|Whole100003553|YagoGeoEntity|PhysicalEntity100001930|YagoPermanentlyLocatedEntity}","{http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Lighthouse|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Tower|http://www.w3.org/2002/07/owl#Thing|http://schema.org/Place|http://www.ontologydesignpatterns.org/ont/d0.owl#Location|http://dbpedia.org/ontology/Wikidata:Q532|http://dbpedia.org/class/yago/HyperboloidStructures|http://dbpedia.org/class/yago/LatticeShellStructuresByVladimirShukhov|http://dbpedia.org/class/yago/TowersInUkraine|http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Beacon102814860|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/Structure104341686|http://dbpedia.org/class/yago/Tower104460130|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/YagoGeoEntity|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity}","{m.03d9l4h|Phare_d'Adziogol|Adschigol-Leuchtturm|Q380270|Faro_Adziogol|アジゴル灯台|Adziogol_Lighthouse}","{http://rdf.freebase.com/ns/m.03d9l4h|http://fr.dbpedia.org/resource/Phare_d'Adziogol|http://de.dbpedia.org/resource/Adschigol-Leuchtturm|http://wikidata.dbpedia.org/resource/Q380270|http://it.dbpedia.org/resource/Faro_Adziogol|http://ja.dbpedia.org/resource/アジゴル灯台|http://wikidata.org/entity/Q380270|http://yago-knowledge.org/resource/Adziogol_Lighthouse}","NULL","NULL"
"http://dbpedia.org/resource/Aerial_lighthouse","Aerial lighthouse","An aerial lighthouse is a lighthouse used to guide aircraft with lighted beacons at night. A network of aerial lighthouses was established in the United Kingdom and Europe during the 1920s and 1930s. Use of the lighthouses has declined with the advent of Radio Navigation aids such as NDB (Non-directional Beacon) VOR (VHF Omni-directional Ranging) and DME (Distance measuring Equipment).","NULL","NULL","NULL","RAF Cranwell","http://dbpedia.org/resource/RAF_Cranwell","College_Hall_Officers'_Mess_crop.jpg?width=300","http://commons.wikimedia.org/wiki/Special:FilePath/College_Hall_Officers'_Mess_crop.jpg?width=300","31265338","586779379","NULL","{architectural structure|lighthouse|place|tower|owl#Thing|Place|d0.owl#Location|Wikidata:Q532|Artifact100021939|Beacon102814860|Object100002684|Structure104341686|Tower104460130|Whole100003553|YagoGeoEntity|PhysicalEntity100001930|YagoPermanentlyLocatedEntity}","{http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Lighthouse|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Tower|http://www.w3.org/2002/07/owl#Thing|http://schema.org/Place|http://www.ontologydesignpatterns.org/ont/d0.owl#Location|http://dbpedia.org/ontology/Wikidata:Q532|http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Beacon102814860|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/Structure104341686|http://dbpedia.org/class/yago/Tower104460130|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/YagoGeoEntity|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity}","{Q4688013|m.0gj8p_p|Aerial_lighthouse}","{http://wikidata.dbpedia.org/resource/Q4688013|http://wikidata.org/entity/Q4688013|http://rdf.freebase.com/ns/m.0gj8p_p|http://yago-knowledge.org/resource/Aerial_lighthouse}","NULL","NULL"
"http://dbpedia.org/resource/Agdenes_Lighthouse","Agdenes Lighthouse","The Agdenes lighthouse (or Ringflua) is a lighthouse on the Trondheimsfjord in the municipality of Agdenes in Sør-Trøndelag county Norway. The original lighthouse building was built in 1804 near the shore of the Trondheimsfjord. In 1984 the old building was closed and a new lighthouse was built on Ringflua a tiny rock in the fjord.The new lighthouse is about 12 metres (39 ft) tall and can be seen for up to 11.7 nautical miles (21.7 km; 13.5 mi).","NULL","NULL","17.8","{Norway|Sør-Trøndelag}","{http://dbpedia.org/resource/Norway|http://dbpedia.org/resource/S%C3%B8r-Tr%C3%B8ndelag}","Agdenes_lighthouse.jpg?width=300","http://commons.wikimedia.org/wiki/Special:FilePath/Agdenes_lighthouse.jpg?width=300","30561900","565546436","NULL","{architectural structure|lighthouse|place|tower|owl#Thing|Place|d0.owl#Location|Wikidata:Q532|Artifact100021939|Beacon102814860|Object100002684|Structure104341686|Tower104460130|Whole100003553|YagoGeoEntity|PhysicalEntity100001930|YagoPermanentlyLocatedEntity}","{http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Lighthouse|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Tower|http://www.w3.org/2002/07/owl#Thing|http://schema.org/Place|http://www.ontologydesignpatterns.org/ont/d0.owl#Location|http://dbpedia.org/ontology/Wikidata:Q532|http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Beacon102814860|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/Structure104341686|http://dbpedia.org/class/yago/Tower104460130|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/YagoGeoEntity|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity}","{m.0g9z6j2|Q3440620|Agdenes_Lighthouse}","{http://rdf.freebase.com/ns/m.0g9z6j2|http://wikidata.dbpedia.org/resource/Q3440620|http://wikidata.org/entity/Q3440620|http://yago-knowledge.org/resource/Agdenes_Lighthouse}","NULL","NULL"
"http://dbpedia.org/resource/Ah%C4%B1rkap%C4%B1_Feneri","Ahırkapı Feneri","The Ahırkap Feneri a historical lighthouse still in use is located at the southern Seraglio Point on the Rumelian coast of Bosporus' south entrance in Ahırkapı neighborhood of Istanbul's Fatih district Turkey. It is across from the Kadıköy İnciburnu Feneri which is on the Anatolian coast of the strait at a distance of 1.5 nmi (2.8 km). A line connecting the two lighthouses marks the southern boundary of the Port of Istanbul.","NULL","NULL","26.0","{Turkey|Fatih|Istanbul}","{http://dbpedia.org/resource/Turkey|http://dbpedia.org/resource/Fatih|http://dbpedia.org/resource/Istanbul}","AhırkapıLighthouse_02.JPG?width=300","http://commons.wikimedia.org/wiki/Special:FilePath/AhırkapıLighthouse_02.JPG?width=300","28868198","603510209","NULL","{architectural structure|lighthouse|place|tower|owl#Thing|Place|d0.owl#Location|Wikidata:Q532|Artifact100021939|Beacon102814860|Object100002684|Structure104341686|Tower104460130|Whole100003553|YagoGeoEntity|PhysicalEntity100001930|YagoPermanentlyLocatedEntity}","{http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Lighthouse|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Tower|http://www.w3.org/2002/07/owl#Thing|http://schema.org/Place|http://www.ontologydesignpatterns.org/ont/d0.owl#Location|http://dbpedia.org/ontology/Wikidata:Q532|http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Beacon102814860|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/Structure104341686|http://dbpedia.org/class/yago/Tower104460130|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/YagoGeoEntity|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity}","{m.0ddhm9n||Ahırkapı_Feneri}","{http://rdf.freebase.com/ns/m.0ddhm9n|http://sws.geonames.org/752737/|http://yago-knowledge.org/resource/Ahırkapı_Feneri}","NULL","NULL"
"http://dbpedia.org/resource/Ailsa_Craig_Lighthouse","Ailsa Craig Lighthouse","The Ailsa Craig Lighthouse located on Ailsa Craig an island in the Firth of Clyde just offshore from Girvan South Ayrshire Scotland was completed in 1886 the construction being overseen by Thomas and David Stevenson.Initially the lighthouse used oil-burning lamps but by 1911 these were replaced with incandescent lighting. Fog signals were discontinued in 1987.","NULL","18.0","11.0","{Scotland|Ailsa Craig|Firth of Clyde}","{http://dbpedia.org/resource/Scotland|http://dbpedia.org/resource/Ailsa_Craig|http://dbpedia.org/resource/Firth_of_Clyde}","Ailsa_craig_lighthouse.jpg?width=300","http://commons.wikimedia.org/wiki/Special:FilePath/Ailsa_craig_lighthouse.jpg?width=300","9358334","589485470","NULL","{architectural structure|lighthouse|place|tower|owl#Thing|Place|d0.owl#Location|Wikidata:Q532|Lighhouse|ListedBuildingsInSouthAyrshire|Artifact100021939|Building102913152|BuildingsAndStructuresCompletedIn1886|Object100002684|Structure104341686|Whole100003553|YagoGeoEntity|CategoryBListedBuildingsInScotland|PhysicalEntity100001930|YagoPermanentlyLocatedEntity}","{http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Lighthouse|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Tower|http://www.w3.org/2002/07/owl#Thing|http://schema.org/Place|http://www.ontologydesignpatterns.org/ont/d0.owl#Location|http://dbpedia.org/ontology/Wikidata:Q532|http://umbel.org/umbel/rc/Lighhouse|http://dbpedia.org/class/yago/ListedBuildingsInSouthAyrshire|http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Building102913152|http://dbpedia.org/class/yago/BuildingsAndStructuresCompletedIn1886|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/Structure104341686|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/YagoGeoEntity|http://dbpedia.org/class/yago/CategoryBListedBuildingsInScotland|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity}","{Q4697091|Latarnia_morska_Ailsa_Craig|m.0285tc6|Ailsa_Craig_Lighthouse}","{http://wikidata.dbpedia.org/resource/Q4697091|http://pl.dbpedia.org/resource/Latarnia_morska_Ailsa_Craig|http://wikidata.org/entity/Q4697091|http://rdf.freebase.com/ns/m.0285tc6|http://yago-knowledge.org/resource/Ailsa_Craig_Lighthouse}","NULL","NULL"
"http://dbpedia.org/resource/Akko_Light","Akko Light","Akko Light (Hebrew: מגדלור עכו‎) or Acre Light is an active lighthouse in the port of Acre Israel. It is located on the South-West corner of the city's ancient walls at what is believed to be the former site of an Ottoman Burj-El-Sanjak (Flag Tower Hebrew: מגדל הדגל‎).","NULL","NULL","10.0584","Acre Israel","http://dbpedia.org/resource/Acre,_Israel","Lighthouse_acre.jpg?width=300","http://commons.wikimedia.org/wiki/Special:FilePath/Lighthouse_acre.jpg?width=300","28076806","578870323","NULL","{architectural structure|lighthouse|place|tower|owl#Thing|Place|d0.owl#Location|Wikidata:Q532|Artifact100021939|Beacon102814860|Object100002684|Structure104341686|Tower104460130|Whole100003553|YagoGeoEntity|PhysicalEntity100001930|YagoPermanentlyLocatedEntity}","{http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Lighthouse|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Tower|http://www.w3.org/2002/07/owl#Thing|http://schema.org/Place|http://www.ontologydesignpatterns.org/ont/d0.owl#Location|http://dbpedia.org/ontology/Wikidata:Q532|http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Beacon102814860|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/Structure104341686|http://dbpedia.org/class/yago/Tower104460130|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/YagoGeoEntity|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity}","{m.0cm7z9v|Q2891457|Latarnia_morska_Akka|Akko_Light}","{http://rdf.freebase.com/ns/m.0cm7z9v|http://wikidata.dbpedia.org/resource/Q2891457|http://pl.dbpedia.org/resource/Latarnia_morska_Akka|http://wikidata.org/entity/Q2891457|http://yago-knowledge.org/resource/Akko_Light}","NULL","NULL"
"http://dbpedia.org/resource/Alappuzha_lighthouse","Alappuzha lighthouse","The Alappuzha Lighthouse is situated in the coastal town of Alappuzha Kerala. It was built in 1862 and is a major tourist attraction. Visitors are allowed between 1500 hours and 1630 hours on every weekday at an admission fee of ten rupees.","NULL","NULL","NULL","{Kerala|Alappuzha}","{http://dbpedia.org/resource/Kerala|http://dbpedia.org/resource/Alappuzha}","Alappuza_Lighthouse2.jpg?width=300","http://commons.wikimedia.org/wiki/Special:FilePath/Alappuza_Lighthouse2.jpg?width=300","16125132","588980693","NULL","{architectural structure|lighthouse|place|tower|owl#Thing|Place|d0.owl#Location|Wikidata:Q532}","{http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Lighthouse|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Tower|http://www.w3.org/2002/07/owl#Thing|http://schema.org/Place|http://www.ontologydesignpatterns.org/ont/d0.owl#Location|http://dbpedia.org/ontology/Wikidata:Q532}","{m.03w9wts|Q1426089|Faro_de_Alappuzha}","{http://rdf.freebase.com/ns/m.03w9wts|http://wikidata.dbpedia.org/resource/Q1426089|http://es.dbpedia.org/resource/Faro_de_Alappuzha|http://wikidata.org/entity/Q1426089}","NULL","NULL"
"http://dbpedia.org/resource/Alcatraz_Island_Light","Alcatraz Island Light","Alcatraz Island Lighthouse is a lighthouse – the first one built on the U.S. West Coast – located on Alcatraz Island in California's San Francisco Bay. It the southern end of the island near the entrance to the prison. The first light house on the island was completed in 1854 and served the bay during its time as a Citadel and military prison.","NULL","NULL","28.956","{California|Alcatraz Island}","{http://dbpedia.org/resource/California|http://dbpedia.org/resource/Alcatraz_Island}","Alcatraz_Outside_4.JPG?width=300","http://commons.wikimedia.org/wiki/Special:FilePath/Alcatraz_Outside_4.JPG?width=300","6684585","599989345","NULL","{architectural structure|lighthouse|place|tower|owl#Thing|Place|d0.owl#Location|Wikidata:Q532|Lighhouse|Artifact100021939|Beacon102814860|Object100002684|Structure104341686|Tower104460130|Whole100003553|YagoGeoEntity|PhysicalEntity100001930|YagoPermanentlyLocatedEntity}","{http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Lighthouse|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Tower|http://www.w3.org/2002/07/owl#Thing|http://schema.org/Place|http://www.ontologydesignpatterns.org/ont/d0.owl#Location|http://dbpedia.org/ontology/Wikidata:Q532|http://umbel.org/umbel/rc/Lighhouse|http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Beacon102814860|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/Structure104341686|http://dbpedia.org/class/yago/Tower104460130|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/YagoGeoEntity|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity}","{Q4712967|m.0gh52h|Alcatraz_Island_Light}","{http://wikidata.dbpedia.org/resource/Q4712967|http://wikidata.org/entity/Q4712967|http://rdf.freebase.com/ns/m.0gh52h|http://yago-knowledge.org/resource/Alcatraz_Island_Light}","NULL","NULL"
"http://dbpedia.org/resource/Alderney_Lighthouse","Alderney Lighthouse","The Alderney Lighthouse (also known as Mannez Lighthouse) is a stone lighthouse built on the North-East coast of the island of Alderney. It was constructed in 1912 to protect shipping from the dangerous waters of the Alderney Race and the numerous rocks surrounding Alderney.","NULL","NULL","32.0","{English Channel|Alderney}","{http://dbpedia.org/resource/English_Channel|http://dbpedia.org/resource/Alderney}","Phare_d_Aurigny.jpg?width=300","http://commons.wikimedia.org/wiki/Special:FilePath/Phare_d_Aurigny.jpg?width=300","21661364","584224584","NULL","{architectural structure|lighthouse|place|tower|owl#Thing|Place|d0.owl#Location|Wikidata:Q532|LighthouseMuseumsInTheUnitedKingdom|Artifact100021939|Beacon102814860|Depository103177349|Facility103315023|Museum103800563|Object100002684|Structure104341686|Tower104460130|Whole100003553|YagoGeoEntity|PhysicalEntity100001930|YagoPermanentlyLocatedEntity|MuseumsInTheChannelIslands}","{http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Lighthouse|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Tower|http://www.w3.org/2002/07/owl#Thing|http://schema.org/Place|http://www.ontologydesignpatterns.org/ont/d0.owl#Location|http://dbpedia.org/ontology/Wikidata:Q532|http://dbpedia.org/class/yago/LighthouseMuseumsInTheUnitedKingdom|http://dbpedia.org/class/yago/Artifact100021939|http://dbpedia.org/class/yago/Beacon102814860|http://dbpedia.org/class/yago/Depository103177349|http://dbpedia.org/class/yago/Facility103315023|http://dbpedia.org/class/yago/Museum103800563|http://dbpedia.org/class/yago/Object100002684|http://dbpedia.org/class/yago/Structure104341686|http://dbpedia.org/class/yago/Tower104460130|http://dbpedia.org/class/yago/Whole100003553|http://dbpedia.org/class/yago/YagoGeoEntity|http://dbpedia.org/class/yago/PhysicalEntity100001930|http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity|http://dbpedia.org/class/yago/MuseumsInTheChannelIslands}","{Q3739747|Faro_di_Alderney|Latarnia_morska_Alderney|m.05m_8kq||Alderney_Lighthouse}","{http://wikidata.dbpedia.org/resource/Q3739747|http://it.dbpedia.org/resource/Faro_di_Alderney|http://pl.dbpedia.org/resource/Latarnia_morska_Alderney|http://wikidata.org/entity/Q3739747|http://rdf.freebase.com/ns/m.05m_8kq|http://sws.geonames.org/6608865/|http://yago-knowledge.org/resource/Alderney_Lighthouse}","NULL","NULL"
"http://dbpedia.org/resource/Algoma_Light","Algoma Light","The Algoma Light or Algoma Pierhead Light is a lighthouse located near Algoma in Kewaunee County Wisconsin.The lighthouse was first established in 1893 as a set of range lights. It was rebuilt in 1908 at which time it was a conical tower built of 5⁄16-inch (7.9 mm) steel plate 8 feet (2.4 m) in diameter at the base and 7 feet (2.1 m) in diameter at the parapet. It stood 26 feet (7.9 m) high.","NULL","NULL","14.6304","{Wisconsin|Algoma Wisconsin}","{http://dbpedia.org/resource/Wisconsin|http://dbpedia.org/resource/Algoma,_Wisconsin}","AlgomaLightHouse.jpg?width=300","http://en.wikipedia.org/wiki/Special:FilePath/AlgomaLightHouse.jpg?width=300","4348892","601255673","NULL","{architectural structure|lighthouse|place|tower|owl#Thing|Place|d0.owl#Location|Wikidata:Q532}","{http://dbpedia.org/ontology/ArchitecturalStructure|http://dbpedia.org/ontology/Lighthouse|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Tower|http://www.w3.org/2002/07/owl#Thing|http://schema.org/Place|http://www.ontologydesignpatterns.org/ont/d0.owl#Location|http://dbpedia.org/ontology/Wikidata:Q532}","{m.0byg9j|Q4724302}","{http://rdf.freebase.com/ns/m.0byg9j|http://wikidata.dbpedia.org/resource/Q4724302|http://wikidata.org/entity/Q4724302}","NULL","NULL"
